"price","likesCount","reviewsCount","totalScore","rating","reviewerNumberOfReviews","text","name","title","stars"
,"2","2313","4.6",,,"Exceptional Care and Expertise: A Stellar Experience with Dr.Satyabrata Dash ENT - Sunshine Hospitals Bhubaneswar

Review:

We had the privilege of receiving exceptional care from Dr. Satyabrata Dash with our recent visit for Sinusitis Problem, and we are writing this review to express our gratitude and recommend his services to anyone in need of an ENT specialist. Sincere thanks to my brother Raju who introduced us to doctor for the first time and at that very moment we were impressed by his professionalism and dedication to patient well-being.

His deep understanding of the complexities of the ear, nose, and throat, combined with their extensive knowledge of advanced treatment options, made us feel confident that we were in the best hands possible. That made us prepared for Sinus Surgery even though we were scared but the way the treatment was explained, is commendable. The whole process went very smooth

From the initial consultation to the final follow-up, doctor took time to listen attentively to our concerns and provide thorough explanations for each step of the treatment plan.
`
Additionally, the entire staff at Sunshine Hospitals was welcoming, courteous, and efficient.The office environment was clean, modern, and well-equipped, further enhancing the overall experience.

Post surgery the condition is significantly improved and will still continue.

Thank you, doctor for your outstanding care and unwavering commitment to your patients.

Sincerely,
[Paul and Ambalika]
C/O Raju, Paradeep","Paul Kumar","Sunshine Hospital","5"
,"1","2313","4.6",,,"Thank you sir 🙏, Dr. P K  Sahoo and Dr. Roshan sahu, your dedication to your patients is truly inspiring.. I am lucky to have been under your care. Words cannot express how grateful I am to have you as my doctor.","Rashmita Behera","Sunshine Hospital","4"
,"0","2313","4.6",,,"The neurosurgeon dr roshan sahu is a excellent doctor and his gentle nature helps a lot in healing the patient,and dr brig prof .p k sahoo also best neurosurgeon and he is such a good person ..thanku sunshine hospital, doctors,nursing officer's and other staff 🙏","Sushree Chinmayee","Sunshine Hospital","5"
,"4","2313","4.6",,,"My experience:-

Pros:-
Good doctors are available in following departments.

1- General Medicine
2-: Neurology
3- General Surgery
4- Hematology
5- Chaste & TB

CONS:-
Need Improvement
1- Nephrology
2- Cardiology & surgery
3- Skin & VD

Staff nurses needs to be more caring.

It accept all health insurance & BSKY.","Abinash Nayak","Sunshine Hospital","4"
,"1","2313","4.6",,,"recently visited your hospital for treatment of my father and I would like to provide some feedback regarding my experience. Overall, I appreciate the care provided by your staff especially Dr. Ritesh Acharya is a nice gentleman and staff's are very polite and cooperative and the facilities available at the hospital also good.

Thank you for considering my feedback.

Sincerely,
Saroj Kumar Barik","saroj kumar","Sunshine Hospital","5"
,"1","2313","4.6",,,"Best hospital in Odisha
Thanks to Doctor pk sahu sir and doctor Roshan Sahu sir,they do my fathers first brain tumor operation.
Due to some issues brain water start store in brain after first operation.
We constantly contact with Dr Roshan Sahu sir, after some days when my father unable to seat then we hospitalized him and Doctor Roshan Sahu sir do 2nd operation.

I just wright the review after 1 month my father 2 nd operation,he is totally recovered and cured
Thanks you so much rishab Sahu sir
God jagannath bless you sir","Basu Dev (Motivation india)","Sunshine Hospital","5"
,"2","2313","4.6",,,"VERY SORRY TO INFORM YOU ALL, THAT ,INSTEAD OF PATIENT  CLINICAL ADVICE OR CLINICAL REPORTS TO REFFER OTHER HOSPITAL  DR.HAS WRITTEN PATIENT FATHER’S NAME TODAY..AFTER ASKING 24HRS  FOR 2ND OPINION AT SCB MEDICAL COLLEGE AND  AIIMS BHUBANESWAR THEY HAD GIVEN AT 3PM TODAY ON DEMAND..THEY CANNOT CONNECT ON CALL OR ICU AS ONLY LOOTING POOR PATIENT..
VERY MONEY MINDED HOSPITAL WITH Dr. SAHU  NEURO BRAIN STROKE SURGERY DOCTOR WITH HOSPITAL STAFFS   ..
if patients has high Bp with stokes then ITS  is possible to operate immediately without monitoring patients conditions and demands 2.5 lks surgery..
Very poor monitoring patients care on Brain stroke surgery....BEST AIIMS BHUBANESWAR, With money atleast patients can save earning or selling lands to live in ...Most of the HOSPITAL runs on Commission or agents ...please stop it .AGENTS ARE MOST DANGEROUS THEN THE PATIENT CARE ON COMMISSIONS","MASUD ALI KHAN","Sunshine Hospital","1"
,"1","2313","4.6",,,"Best hospital .dr chandan panda good doctor.tapan sir very much helpfull.all nursing staff and pratibha didi and patient care team namita mam kabita mam lopa mam all are help full","Kaberi sethy Kaberi","Sunshine Hospital","5"
,"1","2313","4.6",,,"Thank you Dr. Prayod Kumar Jena and Dr. Roshan Sahu for the best treatment advised and complete the treatment and thanks also the all staff for cooperating during the hospitality. Thanks To Sunshine Hospital Team .","PRITIRANJAN PRADHAN","Sunshine Hospital","5"
,"2","2313","4.6",,,"One of the best hospital in Laxmisagar area.","Chandan Rath","Sunshine Hospital","4"
,"2","2313","4.6",,,"My mother was admitted under Dr Roshan Sahu with advice from Dr Payod Jena. She underwent Spine surgery. Just after surgery she is feeling well. Now she has no pain & can walk with comfort. Both of the doctors are very well behaved & supportive. We are thankful to all nursing staffs, patient care staffs. Thank you Sunshine.","bishnu prasad majhi","Sunshine Hospital","5"
,"1","2313","4.6",,,"This is the best hospital in Odisha. All doctor and staffs behaviour is very good. Cost is low and affordable. This is a well maintained hospital. My brother got operated here. I will recommend all west Bengal people to visit this hospital for health care.","Soumen Bera","Sunshine Hospital","5"
,"1","2313","4.6",,,"The services of  each and every staff of the Hospital is fully satisfactory. Rare of the rarest. Really, unforgettable. I felt as if I am getting service from my own personals of my  family. More than that. May God bless you all the staffs, doctors as well as directors too. Hearty thanks to everyone of the Hospital for their beautiful selfless services. 🙏
SPECIAL THANKS TO AYASKANT SIR FOR HIS COOPERATION AND KINDNESS TOWARDS ME AND ALSO SUCCESSFUL OF MY OPERATION BY DR. SADANAND MEHER. 🙏🙏","Basant Mahapatro","Sunshine Hospital","5"
,"0","5023","4.3",,,"I recently visited In Care Hospital in Bhubaneswar and had an excellent experience with the doctor. The doctor was incredibly good and polite, making me feel comfortable and well-cared for throughout my visit. They took the time to listen to my concerns, provided clear explanations, and ensured I understood my treatment options. The professionalism and empathy shown by the doctor were truly commendable. I highly recommend In Care Hospital and its dedicated medical staff for their exceptional care and service.","GIRIJA SHANKAR MAHAPATRA","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,"Mahendra Prasad Tripathy Best Doctor in cardiology

A very good hospital in bhubaneswar particularly cardiology. Staffs are well coordinated, well behaved, good. Doctors are very good, cooperative, sensitive, caring...","pratyusha piku","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,"I would like to extend my heartfelt thanks to Care Hospital Bhubaneswar for the exceptional care provided during my wife's recent gall bladder surgery. A special note of gratitude goes to Dr. J.S. Mahapatra and his dedicated team. Their expertise, professionalism, and compassionate service made a significant difference during our stay. We are deeply appreciative of their commitment to ensuring a smooth and successful procedure. Thank you for everything.","NARESH VERMA","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"5","5023","4.3",,,"We came as a tourist from Gujarat to visit Jagannath Puri.  And suddenly my daughter's health deteriorated, we were admitted to Bhubaneswar Care Hospital from Puri. There we were treated under Dr. Tapan Mishra.  Which he did very well.  And the entire hospital staff supported us very well.  For which we are very grateful to him.  Canteen Manager for food.  Nursing staff.  And we have received good support from the room services. And we got my daughter well and returned to our home in Vadodara Gujarat. We really had a wonderful experience at the hospital.  So a hearty thanks to all from me and my family.","JITENDRA PARMAR","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"1","5023","4.3",,,"A very good hospital in bhubaneswar particularly cardiology. Staffs are well coordinated, well behaved, good. Doctors are very good, cooperative, sensitive, caring...","Auroshikha Mohanta","CARE Hospitals, Bhubaneswar | Best Hospital","4"
,"2","5023","4.3",,,"My Mother recently got admitted in care hospital and Doctor Mahendra Tripathy operated . It's always a good experience for me. As my Dad had an Open heart surgery last year by Bipin sir.","Om Shaswat Acharya","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,"I admitted my father for an eye operation and am very happy with the treatment he received. I am grateful to the first responders and thankful to all the hospital staff for their excellent care. The facilities were outstanding, and the staff were down to earth and well-mannered.","Dipti ranjan Panda","CARE Hospitals, Bhubaneswar | Best Hospital","5"
