"likesCount","text","title","reviewsCount","rating","reviewerNumberOfReviews","totalScore","stars","price"
"2","I am writing to extend my heartfelt thanks for the exceptional care and treatment by Dr.Rajesh padhi,Dr.pritam and Mr.ranjan and Mr.Sudha mahakud provided during my recent hospital stay. Your professionalism, kindness, and commitment to patient comfort did not go unnoticed. I truly appreciate the tireless efforts you and your team put in to ensure my speedy recovery.","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","5",
"1","Worst hospital ever seen. Their is delay in treatment report and everything when you are admitted under insurance.
Specially worst TPA team. They don't have twin share rooms and during admission they will convince you that their cabin rooms will be covered under twin share insured person but during discharge they will come to their real colours.","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","1",
"1","If you are reviewing with Dr. Ghanshyam biswas sir then you are in good hands..... Except him all other medical stafs are compounder level. They have only basic knowledge of oncology and surprisingly have not leant seriousness of this department. When ever biswas sir was not there they(other doctors )will just copy and paste the previous medication, and even make mistakes with copypaste........Very bad Dr. De*b*sh. Hospital staffs and nurses should be under periodic evaluation.

Surprisingly jr doc always do primary review of every patient before Dr. Biswas does his final review...but still jr. Doc has very poor diagnosis.","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","5",
"1","Im feeling very bad to go give feedback here,so many times I visited your hospital & every time I'm facing same problem likeThe staff behaviour is not fully hospitable and needs improvement for e.g. being quick and responsive and they need to be skill full especially im telling about casualty staff those r working their they need to learn how to give iv cannulation and drugs administration I'm a medical staff that's way i manage my patients and I never seen in my hospital carrier for drip procedure they r taking procedure fee its to bad","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","2",
"2","Rating is very poor due to rude behaviour of ENT Doctor,  Dr. Rajesh Padhy. He is not able to clarify the doubts, he has no patience to listen from a patient. Today he behaves rudely with an old lady while questioning during treatment.","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","1",
"1","SUCH A VERY HELPFUL HOSPITAL THAT WE FOUND. THANKS SPARSH HOSPITAL FOR PROVIDING THE BEST SERVICE AND BEHAVIOR.. 𝗗𝗥. 𝗦𝗔𝗡𝗔𝗧𝗔𝗡 𝗦𝗔𝗧𝗛𝗣𝗔𝗧𝗬 SIR LIKE A GOD WHO SAVED MY BROTHERS LIFE 🙏. HE COMPLETELY CLEAR ALL THE DOUBTS AND PROVIDING THE BEST SERVICE. AND 𝗠𝗥. 𝗥𝗔𝗡𝗝𝗔𝗡 𝗞𝗨𝗠𝗔𝗥 𝗥𝗢𝗨𝗧 , MY ALL FAMILY WERE GRATEFUL TO YOU FOR YOUR KIND SUPPORT 💯. HE WAS HELPING US FROM THE TIME OF ADMISSION TO THE DISCHARGE TIME. ALL THE MEDICAL STAFFS ARE VERY GOOD ALSO PROVIDING THE BEST TREATMENT, SOME OF THEM ARE NOT GOOD IN BEHAVING BUT WE CAN NEGLET THEM. OTHERWISE HOSPITAL SERVICE WAS GOOD 💯👍. SO THANK YOU SPARSH HOSPITAL AND STAFF SPECIALLY 𝗥𝗔𝗡𝗝𝗔𝗡 SIR. 🤗","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","5",
"1","Very Very  good  and  Excellent service  good Behavior  with beautiful place. This is tha one of the best Critical   Operation hospital  may be  I really love  the  service  by using  5 star 🌟  Rating   thank you   Sparsh  hospital  and Critical care 👍","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","5",
"0","I visit the hospital with my mother, because she has some gyenic problem. We came to the lab for test . Puspa mam in pathology did a good job and suggest us to visit the doctor. She is very polite and knowledgeable. That kind of staffs are mirror of the hospital.","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","5",
"1","At the centre of city , It provides good services but do not expect best in class facilities, Services can be improved like cabins and lift etc. The staff behaviour is not fully hospitable and needs improvement for e.g. being quick and responsive. Insurance staff can be more customer friendly and improve their approach.","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","3",
"1","The worst ever critical care in odisha.they wanted to do a surgery on my uncle who was healthy. By Bhagwaan Jagannath grace we came to hyderabad and my uncle was not at all needing that surgery. Shame on CMO Odisha who let these hospitals go unchecked","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","1",
"7","Froud hospital...😡😡Rude behaviour of insurance staff.
Pathetic treatment
They are looting money from us.
Cheating to patient.
Don't go to this hospital.
After there owner reply in all review that we will learn from it and future will do better.
Owner is trained like this to his employee.
That why they are cheating and looting to","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","1",
"0","It's my best of luck my husband Mr. Sakti Prasad Mohanty under went treatment for oncology at Sparsh Hospital Bhubaneswar which was to the optimum satisfaction the care and treatment they have given. In future we'll remember you.😊","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","5",
"11","Except few doctors, rest are unprofessional. Very dark and slow OPD. The board on the OPD cabins reads doctors will be from 10.00-2.00. And surprise surprise.... It's 11.30am not a single doctor in OPD yet. Well after requests and follow up, we were called. The doctor herself seemed very indecisive and asked for few tests to be carried out, which to my amusement least related to the complaint. When I asked for some medicine for immediate relief, she said without test report nothing can be done. Finally, we decided to leave.","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","1",
"0","My mother is well now she is suffering from Cancer so badly but under one year treatment in sparsh hospital she is now very good condition now I am so happy 😊 thanks sparsh hospital all members and most thanks for dr.ghanashyam biswas sir.","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","5",
"2","One of the few Hospitals in the Capital city of Odisha that has the facilities and the faculty to cater to a broad spectrum of health needs and also the cost of treatment can help different strata of the society. Recently my father got treated in the neurological IPD. The attention and constant feedback mechanism in all departments be it clinical or insurance, was extremely helpful for us family members. Thanks.","Sunshine Hospital","2313",,,"4.6","5",
"0","This hospital has been excellent in providing medical care for 40 years of my life","Sunshine Hospital","2313",,,"4.6","5",
"1","I want to express my utmost gratitude and heartfelt thanks to Dr.Swetank Das (a god in my opinion) who give me a new life. He is one of best heart surgeon in india.  I  give thanks to all the supporting staffs of sun shine hospital for their laudable service.","Sunshine Hospital","2313",,,"4.6","5",
"3","One of the worst experience. I was there for an emergency appointment for my cousin, they said doctor will come in 30 minutes, said doctor is on a round around OT. 2-3 hours passed no response.

Probably the doctor wasn’t even there in the Hospital. And they just stalled us.

Pathetic. Have the face to tell the truth, we don’t have entire day to waste cause tour doctor is not there.","Sunshine Hospital","2313",,,"4.6","1",
"0","Dr. P.K Jena sir is the best Neurologi 👌.
Thank you sir 🙏
I did not like at all the behavior and method giving nurse's at the time of discharge.","Sunshine Hospital","2313",,,"4.6","3",
"1","Absolutely IMPRESSED! The staff was fantastic and the best part…the doctor Chandan ku panda…OUTSTANDING! Very compassionate and patient. Great experience and won’t go to any other walk-in but Well-Key!","Sunshine Hospital","2313",,,"4.6","5",
